device_id,name,group,type,ip_address,port,username,name_matches,ip_kind_matches
801aac47-1194-4f53-a22b-56eca426159a,RB hEX Cliente Sara,PGI Telecom,MikroTik RouterOS,177.125.9.2,15422,ajust,0,0
0439df69-2d60-4b1c-8dca-39e9af3cc1b6,OLT- FIBERHOME-JAGUARANA,SofiaNet,OLT FiberHome,128.201.156.114,2357,GEPON,0,0
8b33eff0-b6fe-4c50-a841-b4faf7fea339,PGI TELECOM - ROUTER - HW NE8000 AUT/BORDA,PGI Telecom,Router Huawei,177.125.8.254,52605,ajustconsulting,0,0
8c05838a-59e3-4c91-be59-0f38ebd84eb1,BORDA-TORRE-OGA_FIBRA_TELECOM,Oga Fibra Telecom,MikroTik RouterOS,179.51.151.48,7822,ajust,0,0
eeda3fe0-7ad8-4f57-8812-7ae9fb17416c,Borda NE8000 RenoveNet,FlashNet,Router Huawei,170.79.171.254,53267,flashnet,0,0
893637d4-4157-453a-b8f9-e76cd42928c5,RB Gerência,MGN Fibra,MikroTik RouterOS,45.235.104.58,15422,ajust,0,0
892c53eb-bbeb-4d82-8c61-9d083d00ee33,Autenticador Aurora CCR1036,InsNet,MikroTik RouterOS,45.160.221.253,15423,ajustconsulting,0,0
0f127cc6-c2fc-485a-9b32-ea35c8be1eca,CGNAT JABOATÃO,Voo Telecom,MikroTik RouterOS,187.62.77.16,22,ajustconsulting,0,0
4b228285-517d-4050-b02b-62835b313fdd,BORDA FOX NET CCR 1036,Fox Net,MikroTik RouterOS,45.191.105.255,15422,ajust,0,0
4de2b03d-344f-4f2f-9425-379d01877059,Rb 750 PDP-RTD-Esc PGI,PGI Telecom,MikroTik RouterOS,177.125.14.21,2223,ajust,0,0
8ed0c775-fd94-4117-9c99-464843f20758,CGNAT CHARNECA,G5 - Cabo,MikroTik RouterOS,45.187.19.6,222,ajust,0,0
db58aca0-8de9-4701-8194-be09303412dd,Gerencia Eco telecom,Eco Telecom,MikroTik RouterOS,45.71.170.6,15422,ajust,0,0
a2ac55df-3af3-47f9-8711-620d80bc9041,OLT Datacom,Cyber Net,OLT Datacom,170.80.112.2,4707,cybernet,0,4
018f8243-4f24-416c-b7ec-d7ca41204245,OLT-VGL-HUAWEI,Navega Net,OLT Huawei,160.19.44.58,23,root,0,0
13f9cdd0-735d-4ffc-aa9b-7ff98950705c,HUAWEI-MEGANET,MegaLink Telecom - Cliente Cancelado,OLT Huawei,45.160.220.22,23888,sgpolt,0,0
4a42a7e6-3802-42db-ae90-04cf84b6bbac,Borda NE8000 FlashNet,FlashNet,Router Huawei,168.194.12.1,53267,flashnet,0,0
4bf2a860-dc98-4e18-93d7-7a10dfd15c0f,CCR1009,KM Telecom,MikroTik RouterOS,45.170.192.3,15422,ajust,0,0
161a5d45-c3b5-41cb-8fd9-b052cff56f65,OLT ZTE - PAU AMARELO,Vibe,OLT ZTE,187.17.137.188,2321,acessosgp,0,16
bb27f8f5-c498-45cd-929b-b6d14a010f02,AUTENTICADOR XAREU,G5 - Will,MikroTik RouterOS,192.141.105.88,4002,ajust,0,0
902172f0-3640-4fc5-9e67-54f3a80e6e4d,RB3011 SERRAMBI,Meganet,MikroTik RouterOS,45.176.57.105,22997,ajustconsulting,0,0
bb848184-c03d-45b9-bc69-dbf7a5a98a63,CCR1036 - SOLANIA,SofiaNet,MikroTik RouterOS,177.36.8.64,15422,ajust,0,0
765d6fd8-7fdb-4d72-9124-596502f1f8b0,CRS MK - JARDIM ATLANTICO 02,AF Telecom,MikroTik RouterOS,179.51.150.12,23038,ajust,0,0
18430214-fb1b-446a-b9b8-70380c5eca10,SWUTCH 5720 ### JARDIM-PAULISTA,Conect Fibra,Switch Huawei,45.5.88.78,22463,root,0,0
6bae3318-16ff-4d88-a65a-e963933a92af,CCR 1036 ARENA,GL Soluções,MikroTik RouterOS,45.191.105.175,22185,ajust,0,0
73ca63a7-d456-46f2-94cb-bb92576714b4,CCR 2004 JAGUARIBE,JRNet,MikroTik RouterOS,168.194.13.248,22552,ajust,0,0
2dbdcc89-4480-4c31-82d8-0e938fb7a30f,Huawei Ocaporan,Rio Net,Switch Huawei,45.162.226.74,22360,rionet,0,0
3607cd48-fede-4f50-9a78-e80d81698efb,I4 TELECOM - ROUTER - HW NE8000 AUT/BORDA,I4 Telecom,Router Huawei,45.187.168.3,53267,ajust@i4,0,0
f6953fdd-4e35-4f51-9d08-e3b187cf825e,CCR1036 - CGNAT,PGI Telecom,MikroTik RouterOS,177.125.10.1,2223,ajust,0,0
1be571ba-898f-4070-bfdd-cfefe84eb93a,CCR1009 - VPLS CANGAS,Infotel,MikroTik RouterOS,170.150.136.56,26140,ajust,0,0
609e6570-4d7e-4d36-bd9c-4be04b327fa1,OLT-PC,Ponte Digital,OLT Huawei,170.80.48.7,22010,ajustconsulting,0,0
2a94824e-ae8e-4bf9-a266-0ac311890112,Borda e Autenticador G5 Barra de Jangada,G5 - Barra de Jangada,MikroTik RouterOS,128.201.76.176,15422,ajust,0,0
b9ec3ed1-01e4-4d51-9cf9-8bbe55e497ec,OLT INTERNLINK - DM4615,Martins Telecom - Cliente Cancelado,OLT Datacom,45.176.140.6,23180,ajust,0,0
6399e3d2-9c6f-441d-a96f-a484c9b78d60,NECO-NET - BORDA,Neco Fibra - Cliente Cancelado,MikroTik RouterOS,45.176.56.106,15422,ajust,0,0
81878e7a-17ce-41c5-937f-f4dd8c085b44,BRAS-INFONET,Grupo Telecom,MikroTik RouterOS,181.225.168.128,15422,ajust,0,0
74ff9153-73a7-4ef2-8acb-63ca9f84024a,VOO TELECOM - ROUTER - HW NE8000 BORDA -  JABOATAO ( SUCUPIRA ),Voo Telecom,Router Huawei,187.62.77.1,22,ajustconsulting,0,0
fcc15586-9c34-40c8-b8a3-8670257dec33,CR02-ALPHA-02,Alphaville,MikroTik RouterOS,200.143.98.224,15422,ajust,0,0
d01ceeeb-994f-4da7-8b80-b5692d1e5daf,RB 4011 Marupiara,Rio Net,MikroTik RouterOS,45.162.225.194,22875,ajust,0,0
031ca09b-d2fb-4746-a433-4582d4bffe28,VOO TELECOM - ROUTER - HW NE8000 AUT - JABOATAO/BOMBA DO HEMETERIO,Voo Telecom,Router Huawei,10.72.13.254,22022,ajustconsulting,0,0
edc3a9eb-1522-4577-9354-8056a37740e7,CRS 317 - SERVIDORES VOICECORP,Voice Corp,MikroTik RouterOS,190.89.34.81,15422,ajust,0,0
ecd20044-341b-43ed-a080-17153bdb5d30,CCR 2004 BORDA ULTRAFIBRA,UltraFibra,MikroTik RouterOS,45.186.54.32,2278,ajust,0,0
c3d2be42-ee9a-4cfd-8f02-7b2eea71d7b4,OLT - HUAWEI - MA5800,Mond Telecom,OLT Huawei,45.4.62.39,22022,root,0,0
b1d08f26-7c62-4c35-9873-04ad58807d0d,ECO TELECOM - ROUTER - HW NE8000 AUT/BORDA,Eco Telecom,Router Huawei,45.71.170.2,26762,ajustconsulting,0,0
b4571386-54bf-45cf-8ab7-65edd91d713e,OLT INTELBRAS,JRNet,OLT Intelbras,172.16.125.11,2323,admin,0,0
a352c5b0-dcf7-4953-9b4b-be8fff79febf,RB 750R2 CONCENTRADOR STA EDWIGES,HomeNet,MikroTik RouterOS,179.49.144.4,22622,ajust,0,0
24d5f5ac-2cbc-41b9-8146-7ae48ae0077a,Switch Datacom Core Presidente Kennedy / Peixinhos,I4 Telecom,Switch Datacom,45.187.169.228,22220,ajust,0,2
87d527b8-6cbc-47c9-b50c-f3411ee02afc,MIKROTIK-PC-DELL-R450-X86,Infortec,MikroTik RouterOS,187.86.163.14,15422,ajust,0,0
26655de2-6481-42ce-9a1f-79733d6d18d2,CCR 2116 Autenticador / Borda,SuperNet,MikroTik RouterOS,177.184.230.96,15422,ajust,0,0
f6c4e544-56db-470e-ace7-6aa871034686,GERENCIA AGILITY,TC+ Fibra (Agility),MikroTik RouterOS,164.163.20.78,15422,ajust,0,0
2525a014-6337-4b1a-a72e-cc6911ff48fd,Concentrador Gamba CCR 1009,PGI Telecom,MikroTik RouterOS,177.125.8.94,2223,ajust,0,0
0ded7783-d607-4475-9b45-65c1f7ac5146,Servidor Glauber (Gerencia BVNET),BVNet,MikroTik RouterOS,201.76.98.98,15422,backupautomatico,0,0
0dd115ba-ca99-47eb-a961-cf6691410c07,CCR2116 - CARNE DE VACA,PGI Telecom,MikroTik RouterOS,177.125.8.234,2223,ajust,0,0
7984fa9d-ee22-4f3a-9ceb-b84190735710,Ccr hEX Esc Acau,PGI Telecom,MikroTik RouterOS,177.125.8.165,2223,ajust,0,0
1c37aeeb-557f-419f-be00-f7b9eef2d26a,CCR 1036 - GERENCIAMENTO,INET,MikroTik RouterOS,177.71.83.255,15422,ajust,0,0
14b269fa-d8fd-4be9-abc2-1468a7959abf,CCR1036 - AUT OLINDA,Mood,MikroTik RouterOS,170.79.169.168,15422,ajust,0,0
01c53628-bd4a-4505-bd67-dedd2dac2a34,RB 2011 - COMERCIAL BEZERRA - PE 15,FlashNet,MikroTik RouterOS,170.79.169.90,15422,ajust,0,0
be19cb49-40ae-4575-866b-cdb8b9b8805a,Switch 6720 HF,GL Soluções,Switch Huawei,45.189.162.15,2203,ajust,0,0
e67a4cee-e2db-4a86-9cb8-a9bf50664e13,RB 2011 - COMERCIAL BEZERRA - CENTRO,FlashNet,MikroTik RouterOS,170.79.169.91,15422,ajust,0,0
e6a43b40-30cc-460f-83fa-a28b361d120f,RB DELL LOGISTICA,Grupo Vesc,MikroTik RouterOS,201.76.96.125,15422,admin,0,0
7b82e2fc-d5e6-449f-9fd7-3cef846474a0,FIBERMAIS - ROUTER - HW NE40 AUT/BORDA,FiberMais,Router Huawei,170.245.220.2,7622,suporte,0,0
2bd990fc-8a91-4bb1-a0c0-835b7168eda6,CR01-ALPHA-02,Alphaville,MikroTik RouterOS,200.143.98.224,2224,ajust,0,0
97292d01-172b-4880-b3a4-56b24bed74b8,Concentrador Goiania CCR 1016,PGI Telecom,MikroTik RouterOS,177.125.8.45,2223,ajust,0,0
76d1749a-7512-425f-aa55-75701a00992f,RB LRG TELECOMUNICAÇÕES - LTDA,I4 Telecom,MikroTik RouterOS,45.187.170.15,15422,ajust,0,0
eb7d9b5f-fda7-404d-9da8-b7b6baad4208,MK CCR 1072 - AUT/BORDA,DinhoNet,MikroTik RouterOS,131.108.155.144,22022,ajust,0,0
9935b3a5-fa36-40ff-b3d2-150bc53f1303,RB2011 - KLABIN,PGI Telecom,MikroTik RouterOS,177.125.8.230,2224,ajust,0,0
1503c99f-238f-4070-96b3-aebc9b575a1f,CCR 1009 - PORTO DE GALINHAS,Oga Fibra Telecom,MikroTik RouterOS,179.51.151.225,15422,ajust,0,0
7f6ee9af-df46-42e6-8e11-c15dfa3cd9dd,HOMENET - ROUTER - CISCO ASR1002 AUT,HomeNet,Router Cisco,179.49.144.32,22,suporte,0,0
9b9ff0ff-5af7-494f-9a8d-2905db81a007,CCR SERRARIA,G5 - Jaboatão,MikroTik RouterOS,192.141.105.130,23032,ajust,0,0
d81eb35a-5206-4e20-8b4d-acb66e6a8674,CCR-CGNAT,FiberMais,MikroTik RouterOS,170.245.221.0,15422,ajust,0,0
09de54b1-e293-432c-a06a-4280fc28bbd2,UM FIBRA - ROUTER - HW NE8000 AUT/BORDA,Um Fibra,Router Huawei,45.4.119.1,22800,ajustconsulting,0,0
7f85bd05-5df3-4bbb-9be2-bd6666b7f59e,MCNET - ROUTER - HW NE8000 AUT/BORDA,MCNet,Router Huawei,45.164.10.2,53261,ajustconsulting,0,0
56af5f79-21ff-4db1-92ad-65fbcc16b4cd,OLT-HUAWEI-GOFIBRA,Gofibra,OLT Huawei,45.6.124.201,9991,root,0,0
83630461-4a8f-4bd9-97a3-bab0377611f7,NAVEGANET - ROUTER - HW NE20 BORDA,FlashNet,Router Huawei,192.168.3.9,53267,flashnet,0,0
4b0886db-3b6b-4679-8cee-71a168cb8aec,MK RB 760 - BOMBA,UP Connect Fibra,MikroTik RouterOS,179.48.12.46,15422,ajust,0,0
05ebdd69-8f96-4876-a2ce-d3eb11d9c0f7,BORDA-MEGALINK,MegaLink Telecom - Cliente Cancelado,MikroTik RouterOS,45.160.220.1,15421,ajust,0,0
f4d9e346-21ea-47bb-b92d-6abb0fbc55ec,SIN FIBRA - ROUTER - HW NE40 AUT/BORDA,SIN Fibra,Router Huawei,160.19.44.18,39270,suporte,0,0
37b76cc2-a0e3-40a1-b8ee-0cbaa1dee07a,SWITCH DATACOM DM4270 SEBASTIÃO AMARAL,SofiaNet,Switch Datacom,128.201.156.214,2227,admin,0,0
aa34464b-8f21-4463-bb49-11945c33aa00,Rb 4011 Gramame,Real Net,MikroTik RouterOS,170.81.76.175,2222,ajustconsulting,0,0
36527978-25d6-42ad-bbf3-392732be6be5,MK CRS 317 -  Switch Core Curado MultiNet,MULTNET,MikroTik RouterOS,200.81.55.129,2278,ajust,0,0
a6d44d69-7332-48ec-8dc8-1b83e73ed2af,Gerencia Conect Fibra,Conect Fibra,MikroTik RouterOS,45.5.88.78,15422,ajust,0,0
098a9d62-7620-4133-9066-893138e0d7f8,SW21 DATACOM BORDA,Martins Telecom - Cliente Cancelado,Switch Datacom,45.176.142.106,60521,admin,0,0
4ad0601a-2741-4c31-8797-1ac8541c4c7a,Borda NE8000 Martins Telecom,Martins Telecom - Cliente Cancelado,Router Huawei,45.176.140.7,44986,ajustconsulting,0,0
a4616bfb-de86-43b4-80f7-3e9defbad849,AUTENTICADOR,STR Net,MikroTik RouterOS,45.164.10.32,2234,ajust,0,0
d7373170-63a2-4050-b241-46dab0b02aa2,PIX FIBRA - SW HW 5700 - POP EMPETEL,Pix Fibra,Switch Huawei,10.31.254.78,22,ajust,0,0
4c006efe-a979-4f69-b9db-e7ecf27d3ede,OLT HUAWEI,Mais.Net,OLT Huawei,170.79.179.0,2233,sgpsgp,0,0
1ea57f72-0194-43bb-b83c-413aa41cb753,CRS 326-24S+2Q+ Marulhos,Rio Net,MikroTik RouterOS,45.162.225.166,15422,ajust,0,0
a7d7ceac-9b83-47bf-9ce5-b6888d4762da,RB 3011 - MULTNET-CAVAELEIRO,MULTNET,MikroTik RouterOS,200.81.55.129,15422,ajust,0,0
20b631f8-540a-41bd-afe7-f4279261f4f6,NECO-NET - CONCENTRADOR01,Neco Fibra - Cliente Cancelado,MikroTik RouterOS,45.176.56.106,2299,ajust,0,0
f2c122e8-b51f-4916-a09b-23d29cd4f821,OLT HUAWEI MA5600 - CAVALCANTI OLINDA,Cavalcanti Net,OLT Huawei,45.232.190.24,2222,sgpsgp,0,0
7060933a-1f85-41e1-b29d-f858e69d107b,AUTENTICADOR,G5 - Piedade,MikroTik RouterOS,192.141.105.40,15422,backup,0,0
12abb7e1-d9da-497a-bbfb-e415f58a7cf8,OLT INTELBRAS G8,CellNet,OLT Intelbras,190.89.232.6,5506,ajust,0,0
c2c53c25-87d6-4c57-84b0-99155f33f007,RB3011 - GERENCIA,SofiaNet,MikroTik RouterOS,128.201.156.214,22022,ajust,0,0
7e171a93-ed6c-42a9-80ef-27d73f0d94eb,SW CORE BEIRA MAR - CRS 317,AF Telecom,MikroTik RouterOS,179.51.151.1,15422,ajust,0,0
803e0918-3c78-4d40-afae-f2342b397564,01 - OLT HUAWEI MA 5603T,MGN Fibra,OLT Huawei,45.235.104.50,23330,sgpsgp,0,0
0483b607-4b2b-451d-bacc-a45f13f5f544,Borda CDN e IX FlashNet,FlashNet,Router Huawei,168.194.14.144,53267,flashnet,0,0
a618ea59-af6f-4181-af38-fd0ff8519a76,RB4011 Gerencia,Ajust Consulting,MikroTik RouterOS,168.194.15.72,15422,Ajust,0,0
6e3b1cb7-34b8-4781-af45-ab1ae1c64b90,I4 TELECOM - SW HW CORE MATUTA,I4 Telecom,Switch Huawei,45.187.169.228,22455,ajust,0,2
8cc00f9a-ce8a-4044-9a4a-93c74904b9e5,PLANALTONET - ROUTER - HW NE8000 BORDA,PlanaltoNet,Router Huawei,10.12.255.201,22,ajust,0,0
6f216531-0a36-4e0f-a0cd-8ef1d5c4b4da,PLANALTONET - ROUTER - HW NE8000 AUT,PlanaltoNet,Router Huawei,10.12.255.203,22,ajust,0,0
722e603e-f986-4927-abd3-024a2d6008f7,OLT EPON ESCOLA BRASIL,Infotel,OLT Datacom,170.150.136.56,26106,ajust,0,0
a15e1f7b-5e9e-4812-8655-89d4e88472ce,CCR1009 - A2FIBRA,SofiaNet,MikroTik RouterOS,128.201.157.88,15422,ajust,0,0
828475e9-8cf8-464c-a258-fa701cc37b41,CCR 2116 CGNAT GMAX,Gmax São Lourenço,MikroTik RouterOS,164.163.22.0,15522,ajust,0,0
9529e2c3-a959-48db-b050-abe1afb13ea0,G5 CABO - ROUTER - HW NE8000 AUT/BORDA,G5 - Cabo,Router Huawei,45.187.19.2,26944,ajustconsulting,0,0
10256092-14d7-4bab-9608-d52359ae2a12,SW24-DATACOM-POP-ALDO,Martins Telecom - Cliente Cancelado,Switch Datacom,45.176.142.106,60524,admin,0,0
01dca8d2-ddfe-4bbe-b5c1-16c9e7f9b49c,OLT-VSOL-CLUBE-VITA,Grupo Vesc,OLT VSOL,201.76.98.98,2393,sgpacesso,0,4
a69c158d-fba7-48c5-8f5d-e28c4e31989a,CCR2004-16G-2S+ AUTENTICADOR NAT E VPN,Gmax Itamaracá - Cliente Cancelado,MikroTik RouterOS,164.163.21.216,15422,ajust,0,0
5f73b587-a7b3-4428-afe8-2a314df0c93d,Concentrador ACAÚ CCR 2116,PGI Telecom,MikroTik RouterOS,177.125.8.42,2223,ajust,0,0
23cb184f-603a-4f5a-a46e-aef210b64342,SW23-DATACOM- POP-TORROES,Martins Telecom - Cliente Cancelado,Switch Datacom,45.176.142.106,60523,admin,0,0
6a9dd5eb-b36a-45dc-a9ca-066c14462212,RB-POP-Timbi-Novo,Infortec,MikroTik RouterOS,187.86.163.14,15422,ajust,0,0
7a68fa08-9edc-480a-9cf5-ca2a0ce6a4f7,OLT HUAWEI,PowerNet,OLT Huawei,187.17.137.188,22051,sgpacesso,0,16
99df4489-2d59-42a2-bbbe-f049be2a9168,FLASHNET - ROUTER - HW NE8000 BORDA CDN,FlashNet,Router Huawei,192.168.3.25,53267,flashnet,0,0
ae81c51a-50ad-40ab-aa47-adaa8201d4c0,Rb 1009 Bach Class Ecolife,Rio Net,MikroTik RouterOS,45.162.225.178,15422,ajust,0,0
da965a99-63d7-4b7e-bd47-7531dcc7cd39,SW26-DATACOM-POP-MAZINHO,Martins Telecom - Cliente Cancelado,Switch Datacom,45.176.142.106,60526,admin,0,0
9b040eca-1525-47a8-aaa7-dfc1efe23dc5,VIBE TELECOM - ROUTER - HW NE20 BORDA,Vibe,Router Huawei,187.17.137.184,26602,ajust,0,0
7c7c6d54-1f4b-48da-9a45-7c0e9f7818bf,INET - ROUTER - HW NE8000 - AUT/BORDA,INET,Router Huawei,177.71.83.253,22,ajust,0,0
4615b2c8-ad86-47b9-9678-33b94b0aaa5a,OLT-MEGAMIDIA,Ponte Digital,OLT Huawei,170.80.48.7,22011,ajustconsulting,0,0
5cfe9853-04d6-4faa-ad57-14607f96db63,RB Hotspot - VESCNET,Grupo Vesc,MikroTik RouterOS,201.76.105.5,15422,ajust,0,0
9ec6f36c-8945-412f-ac81-72608902222c,CCR 1036 EVENTOS VIBE,Vibe,MikroTik RouterOS,168.194.15.84,15422,ajust,0,0
5c5995aa-b3a6-4bb6-bed1-a1cc63fdb1c9,OLT DATACOM POP- CENTRAL,Martins Telecom - Cliente Cancelado,OLT Datacom,45.176.140.6,50024,admin,0,0
de0e10e6-6725-4097-b2c2-5217af275b3a,OLT Furukawa 3008,InsNet,OLT Furukawa,172.16.117.10,2323,admin,0,0
65f0810e-82b2-4f33-a04d-0bc3d2ca9647,Switch Huawei S6730 Core Mangueira,UP Connect Fibra,Switch Huawei,186.208.7.53,22,connect,0,0
d7636a20-ee26-4db5-930e-1a404a85c61d,OLT DATACOM POP- SITIO PALMEIRAS,Martins Telecom - Cliente Cancelado,OLT Datacom,45.176.140.6,50023,admin,0,0
ed4edfa4-c45f-44c2-80ea-1dcce7aa1a91,PLANALTONET - SW CORE DATACENTER,PlanaltoNet,Switch Huawei,10.12.255.202,22,ajust,0,0
0895217e-defa-4b6e-9d22-c8578a850909,CELLNET - ROUTER - HW NE8000 AUT/BORDA,CellNet,Router Huawei,190.89.232.3,27039,ajust@consulting,0,0
81b98c5b-6148-4274-93d1-01e7748a8ab8,RENOVENET - ROUTER - HW NE8000 BORDA,FlashNet,Router Huawei,192.168.3.17,53267,flashnet,0,0
af175a93-f9ef-4b9a-a761-e81d20afd143,OLT - Huawei-MA5800-X7,Navega Net,OLT Huawei,160.19.44.94,22,sgpolt,0,0
3085d0c4-fb01-48bc-97dc-c485632f8958,OLT HUAWEI-NOVA,UltraNet,OLT Huawei,192.141.107.190,23535,ajustconsulting,0,0
0b2d1a5b-0f53-495e-9e93-0e48b56101fb,OLT DATACOM-POP TORROES,Martins Telecom - Cliente Cancelado,OLT Datacom,45.176.140.6,50022,admin,0,0
06400123-a841-42ca-b594-399c213a4672,OLT HUAWEI - MARIA FARINHA,OndaNet,OLT Huawei,187.17.137.188,23051,sgpsgp,0,16
7e24790d-4369-46f6-8362-66b219942d98,R06-DUDE-e-GERENCIA,SN Telecom,MikroTik RouterOS,181.189.92.6,15422,ajustconsulting,0,0
b0d47795-697c-4a56-b0ff-5437f4218bc8,Borda Zoom Fibra,Zoom Fibra,MikroTik RouterOS,45.176.241.212,15622,ajust,0,0
1528f4f1-3b4f-46bd-bc75-c1fac1aa1236,OLT-COQUINHO,Ponte Digital,OLT Huawei,170.80.48.7,22012,ajustconsulting,0,0
b2473b94-6c73-41a8-90d2-b066716e0f0e,Switch Huawei S6720 Tabajara,Meganet,Switch Huawei,45.176.56.240,8005,admin,0,0
12c5fe0e-d8b8-444a-a96a-15b42486a3f2,OLT HUAWEI X2 CAETES 2,Conect Fibra,OLT Huawei,45.5.88.78,23884,sgpacesso,0,3
0a702aa4-d6f1-4e8a-aaa9-10b71d86e3c2,OLT C-DATA EPON JPII,Infortec,OLT CDATA,187.86.163.14,18082,admin,0,0
b2eac589-03a3-4360-a012-0e97acd346f1,Concentrador Ponta de Pedras  CCR 1036,PGI Telecom,MikroTik RouterOS,177.125.8.9,2223,ajust,0,0
31798a40-9f59-4e27-97a7-8410037c4b58,SW22-DATACOM- ATD-PROV - DM4270,Martins Telecom - Cliente Cancelado,Switch Datacom,45.176.142.106,60522,admin,0,0
ba3ca248-8306-4ae8-bb4a-223116424938,Borda,InsNet,MikroTik RouterOS,170.245.65.33,15422,ajust,0,0
b7291f33-1a97-4bf7-91b3-16613ef2412c,CCR_IPUTINGA,Sucupira Net,MikroTik RouterOS,170.78.99.156,22,ajust,0,0
a707dc67-7c8c-4f36-8bfc-aad610921e0c,AUTENTICADOR MX 204 JUNIPER,Pix Fibra,Router Juniper,172.31.255.2,22,ajust,0,0
6e1fef7f-d51a-4dec-b00d-3102857c2e94,RB 4011 - PB,Voice Corp,MikroTik RouterOS,177.223.60.130,15422,ajust,0,0
b2f244cf-1362-4fb8-b7f3-3080f3a4bf4f,SOFIANET - ROUTER - HW NE8000 AUT/BORDA,SofiaNet,Router Huawei,128.201.156.42,26356,ajustconsulting,0,0
c64eb772-0c6c-423d-bd8c-607d41396814,CCR EVENTOS HOTSPOT,I4 Telecom,MikroTik RouterOS,45.187.168.208,15422,ajust,0,0
c76b9253-1338-4896-bcfb-f348d2295a19,Escola Soledade - RB3011,FlashNet,MikroTik RouterOS,168.194.12.106,15422,flashnet,0,0
8c692a94-8154-42f0-bf82-7deddf1190ce,RB GERENCIA,FiberMais,MikroTik RouterOS,170.245.223.90,15422,ajust,0,0
1b63fd3b-8e1e-4dcc-8e91-d03c3452b69f,OLT EPON MAXPRINT BOTAFOGO,TC+ Fibra (Agility),OLT VSOL,164.163.20.78,2212,ajust,0,2
8a09648c-9d79-4724-b231-128bb7a193e0,INFORTEC - ROUTER - HW NE8000 M8 AUT,Infortec,Router Huawei,138.94.215.2,22022,ajustconsulting,0,0
ce2b6a10-b45c-4e27-94fc-eaf834e4ed72,BORDA,Cavalcanti Net,MikroTik RouterOS,45.164.11.1,15422,ajust,0,0
06f6db12-817c-412a-8f2c-50f7b150c3e0,HUAWEI-WELLFIBRA 02,Well Fibra,OLT Huawei,190.89.145.14,23,root,0,0
2a39a135-66b8-4077-bfe3-5ccfb6f476f7,OLT VSOL,Cyber Net,OLT VSOL,170.80.112.2,47423,sgpacesso,0,4
1e4f5a11-1ca3-43ac-a96d-b0ab6675320e,CCR SECRETARIA MOBI URBANA,Meganet,MikroTik RouterOS,45.176.57.250,2279,ajust,0,0
d0ea4e30-cee6-42d9-a4a4-94fc12f53106,BORDA CCR2116 FANET,G5 - Prazeres,MikroTik RouterOS,192.141.105.32,15422,ajust,0,0
3293e236-12f7-4128-922d-29cf5a472c21,AUTENTICADOR CCR2116 FANET,G5 - Prazeres,MikroTik RouterOS,192.141.105.32,15423,ajust,0,0
d6ba6086-c43c-475a-8ad7-61ac68845179,CCR 1036 BORDA ALPHANET,AlphaNet,MikroTik RouterOS,164.163.22.0,2279,ajust,0,0
d7330dfb-7f96-4bc2-8375-952e48292d30,Gerencia Eventos RB 1036 Infotel,Infotel,MikroTik RouterOS,45.237.148.8,26504,ajust,0,0
d50de754-765f-4207-9123-6225bbca0cb6,BORDA MULTINET CURADO CCR 1009,MULTNET,MikroTik RouterOS,45.235.0.42,22,ajust,0,0
334f8fd7-1ad4-46a1-8d99-01f980842234,MIKROTIK  GERENCIA E VPN,Pix Fibra,MikroTik RouterOS,45.224.115.210,2228,ajust,0,0
cfd81488-1e33-4972-8eab-70efecdee7d3,CCR 2116 BORDA,HomeNet,MikroTik RouterOS,179.49.144.5,15422,ajust,0,0
12a6871e-d73e-41a7-9b91-a4dd9c0b48e0,TP-Link,Pix Fibra,Switch TP-LINK,10.31.254.2,22,admin,0,0
db74e79c-306e-431a-b086-6e814c59ca2f,RB 4011 DF - Brasilia,Voice Corp,MikroTik RouterOS,177.87.50.90,15422,ajust,0,0
5377938b-a4dd-4f71-9e71-b84eb387f7aa,CISCO NEXUS,Mond Telecom,Switch Cisco,187.111.86.195,22522,admin,0,0
36b4a3bf-b45b-4c47-a116-b1152c5131ca,CRS317,AlphaNet,MikroTik RouterOS,164.163.22.0,55022,ajust,0,0
65af9239-872a-4fab-9840-0671700e142c,*SW CORE RIO DOCE CRS 317,AF Telecom,MikroTik RouterOS,179.51.150.14,23045,ajust,0,0
3c1c71ba-fb41-4b58-9e02-32d31bd11f43,OLT VSOL GPON  SANTA TEREZA DO TOCANTINS,Infotel,OLT VSOL,170.150.136.56,26092,ajust,0,0
046230c3-ae7d-4350-9b1d-fcad0300a5cf,CCR 1009 Polinesia,Rio Net,MikroTik RouterOS,45.162.225.202,15422,ajust,0,0
04ab3210-c7e6-4563-864a-3b96b00b5d2d,GRUPO VESC - ROUTER - HW NE20 AUT/BORDA,Grupo Vesc,Router Huawei,201.76.97.254,2299,vescnet,0,0
673f4c53-7a9a-4654-848f-1f2d8352e661,*RB Gerencia PlanaltoNet,PlanaltoNet,MikroTik RouterOS,10.12.255.254,22,ajust,0,0
b7c02ac6-bf5f-4871-8f85-1ae2ed22a5ec,JANET - ROUTER - HW NE8000 AUT/BORDA,JaNet,Router Huawei,190.89.233.10,27039,ajustconsulting,0,0
e0b03ac2-0633-4b95-9129-bc20a854074c,RB3011 - GERÊNCIA,G5 - Jaboatão,MikroTik RouterOS,192.141.105.3,15422,ajust,0,0
0781c84a-0f2b-41fb-a76f-3665bac839c1,MEGANET - ROUTER - HW NE8000 AUT/BORDA,Meganet,Router Huawei,45.176.56.2,26896,ajustconsulting,0,0
