device_id,name,group,type,ip_address,port,username,name_matches,ip_kind_matches
cfd81488-1e33-4972-8eab-70efecdee7d3,CCR 2116 BORDA,HomeNet,MikroTik RouterOS,179.49.144.5,15422,ajust,0,2
12a6871e-d73e-41a7-9b91-a4dd9c0b48e0,TP-Link,Pix Fibra,Switch TP-LINK,10.31.254.2,22,admin,0,0
5377938b-a4dd-4f71-9e71-b84eb387f7aa,CISCO NEXUS,Mond Telecom,Switch Cisco,187.111.86.195,22522,admin,0,0
36b4a3bf-b45b-4c47-a116-b1152c5131ca,CRS317,AlphaNet,MikroTik RouterOS,164.163.22.0,55022,ajust,0,3
65af9239-872a-4fab-9840-0671700e142c,*SW CORE RIO DOCE CRS 317,AF Telecom,MikroTik RouterOS,179.51.150.14,23045,ajust,0,2
3c1c71ba-fb41-4b58-9e02-32d31bd11f43,OLT VSOL GPON  SANTA TEREZA DO TOCANTINS,Infotel,OLT VSOL,170.150.136.56,26092,ajust,0,0
33eda323-185e-4e3b-bc0e-c4e28deab3ff,OLT - VSOL GPON 8 PONS,Gmax Itamaracá - Cliente Cancelado,OLT VSOL,164.163.21.216,5023,admin,0,0
1c37221e-feb0-4bb8-8465-a9d0a69ccb6d,Switch Huawei S5700 Jordão,UP Connect Fibra,Switch Huawei,179.48.12.10,22323,ajustcon,0,0
45f36974-26b8-4fce-8427-b09eef3a3e53,CGNAT,Mood,MikroTik RouterOS,187.17.136.128,15422,ajust,0,2
340c5a25-ff0d-492b-b01c-17757d1c3936,OLT HUAWEI MA5800,Infotel,OLT Datacom,170.150.136.56,26097,ajust,0,0
ab995fb7-b9f4-4508-93b2-d16bdbc111e4,SW-OMADA,PlanaltoNet,Switch TP-LINK,10.12.255.245,8043,ajust,0,0
e89ca074-a18b-44ff-a41a-6a546cbfa67a,Autenticador,JRNet,MikroTik RouterOS,168.194.15.174,15422,ajust,0,2
4e3a846c-5b10-46d2-bf1c-d0250379e7a0,Switch Huawei 5700 Rio Doce,I4 Telecom,Switch Huawei,45.187.169.228,22355,ajustconsulting,0,2
a601536b-a91d-46ab-a9c9-168b3de256e5,OLT HUAWEI,G5 - Jaboatão,OLT Huawei,192.141.105.3,17865,root,0,2
dcefef35-4603-4a00-a291-afcd00981c10,OLT GPON MAXPRINT ITAPISSUMA,TC+ Fibra (Agility),OLT VSOL,164.163.20.78,2310,ajust,0,2
3fa2f683-66db-4d60-970d-4fc2f1237688,CGNAT PRAZERES,G5 - Will,MikroTik RouterOS,201.71.4.8,15422,ajust,0,0
9262ac26-a1b2-43a3-9458-577c8463127d,SW25-DATACOM-POP-INTERLINK,Martins Telecom - Cliente Cancelado,Switch Datacom,45.176.142.106,60525,admin,0,0
a5a807dc-9f50-480d-a04d-83acd2905534,OLT HUAWEI X7 POP MAIOBAO,UltraNet,OLT Huawei,192.141.106.6,2205,ajustconsulting,0,7
d4a68857-e523-4769-b11c-bb7d1764a2ca,CRS 317 MLT,HomeNet,MikroTik RouterOS,179.49.144.5,15420,ajust,0,2
7211e945-f81f-44c6-a3e0-546d7953aa23,OLT ZTE C300 MORRO ALTO,HomeNet,OLT ZTE,179.49.144.5,8079,ajustconsulting,0,0
60a5cc6f-6e3f-43a8-b375-f9e13e2bc24f,CCR 1009 Marulhos,Rio Net,MikroTik RouterOS,45.162.225.166,15421,ajust,0,2
417681ca-f7b4-4530-ba7a-38c8227fea3e,Concentrador  Zoom,Zoom Fibra,MikroTik RouterOS,45.176.241.212,15422,ajust,0,2
4716feb7-0623-4b1e-9d3e-2c93e493e9b4,OLT HUAWEI MA5800 Central - Infonet,Grupo Telecom,OLT Huawei,172.16.116.14,2331,sgpinfornet,0,0
953463cf-946f-4968-9476-d71d1d421438,Switch Paratibe,Conect Fibra,Switch Huawei,45.5.88.78,22461,conect,0,0
9573ca5a-f4bd-4a16-bf45-8575b43090a5,Switch Huawei S6730 Jardim Atlântico,Meganet,Switch Huawei,45.176.56.240,22315,ajust,0,0
68131729-b0e5-4828-bdb9-e5a3ae2d157f,CRS-PONTO_NET,Ponto Net,MikroTik RouterOS,45.168.153.220,2288,ajust,0,3
6d648fe3-95d0-4693-a07d-de7acbc362f3,SWITCH - HUAWEI - 5720,CNB Telecom,Switch Huawei,170.79.169.254,22585,ajust,0,0
1496c465-7ac6-4992-92e0-df31aeab109c,CCR 1036 - CGNAT,Mond Telecom,MikroTik RouterOS,168.196.40.104,15422,ajust,0,0
b34d45bb-a45f-477c-a6d1-74a3f78e6e84,CRS SW JARDIM ATLÂNTICO 01,AF Telecom,MikroTik RouterOS,179.51.150.12,22221,ajust,0,4
d0f62a4a-8d7c-4879-99c7-b343cc44a7a3,SW28-DATACOM- IX - DM4270,Martins Telecom - Cliente Cancelado,Switch Datacom,45.176.142.106,60528,admin,0,0
b8c2d19e-566e-478d-95c1-c665fffcd598,OLT HUAWEI - RIO DOCE,Vibe,OLT Huawei,187.17.137.188,22744,acessosgp,0,16
5ec87351-003c-44a6-9e72-d0d508de9e3c,OLT-HUAWEI ALPHAVILLE,Alphaville,OLT Huawei,179.124.139.160,27533,root,0,0
7959985b-b4b6-469c-a3f1-ee3f331c5824,OLT GPON VSOL ITAMARACA,TC+ Fibra (Agility),OLT VSOL,164.163.20.78,23088,ajust,0,2
7dcd2ba3-ba2d-4f1e-8692-4ec8ecda6270,OLT POP Santo Amaro/Aurora,Future Telecom - Cliente Cancelado,OLT Huawei,45.168.142.129,23888,root,0,0
8abe8966-a21d-4da2-8452-fecaa0c00697,OLT-VSOL-JARDIM-SAO-PAULO,Grupo Vesc,OLT VSOL,201.76.98.98,2398,sgpacesso,0,4
9276fee2-9e7f-4352-a125-5b0671af807f,OLT EPON VSOL LAGOA DO ROMAO,Infotel,OLT VSOL,170.150.136.56,26105,admin,0,0
d3cf3706-b65a-414b-9d47-1f7ea019894d,OLT-FIBERHOME-2-JANGA / OLINDA,SofiaNet,OLT FiberHome,128.201.156.214,23,GEPON,0,4
d2c08258-e60d-4df6-bda7-716e543713dc,OLT-VSOL-NOVA,SuperNet,OLT VSOL,201.76.98.98,2360,sgpsgp,0,4
d79a9491-cb55-4704-b161-367ce14f831f,OLT VSOL GPON 8 PONs GMAX,Gmax São Lourenço,OLT VSOL,164.163.22.0,45222,ajustconsulting,0,0
e94e7678-846e-4c4d-850c-25f75c7a55c3,OLT ZTE - IGARASSU,Vibe,OLT ZTE,187.17.137.188,2231,acessosgp,0,16
ef4da6ea-b033-4bd9-8395-cd80684b5a02,OLT HUAWEI 5800X2 SLM,Infortec,OLT Huawei,187.86.163.100,23004,ajustconsulting,0,3
f261ce96-49c4-4dd5-b6bd-e9fac60b01ae,OLT-INTELBRAS,AlphaNet,OLT Intelbras,181.191.162.6,2239,admin,0,0
f56ef524-8e97-4164-b963-e2e7a53ee59c,OLT ZTE - NOBRE,Vibe,OLT ZTE,187.17.137.188,23733,acessosgp,0,16
99482681-e5bf-451a-b2d6-a3fc65f3babe,Autenticador NE8000 Martins Telecom,Martins Telecom - Cliente Cancelado,Router Huawei,45.176.142.173,44986,ajustconsulting,0,0
343f893d-5256-4df0-b270-eb66b87b631a,OLT-VSOL-RIVIERA,Grupo Vesc,OLT VSOL,201.76.98.98,2383,oltriviera,0,4
74fc787e-b560-4f36-a183-173595ba11cb,Switch Huawei S5700 Cavaleiro,Eco Telecom,Switch Huawei,45.71.170.6,8051,ajust,0,0
8d84346a-c5eb-4c60-936a-93476966c539,OLT-VGL-HUAWEI-NOVA,Navega Net,OLT Huawei,170.245.64.146,23888,sgpacesso,0,0
